f0_0	100.143	9.92108	-1.81818181818182	1.3368853952565	0.479146874364973	0.175310193740772	0.0990657541203889	-0.0463184204712737	0.0730231089153931	-0.0932243591184167	0.0682000241833183	-0.0288650145554314	0.0262960112713711	-0.0110287896454652	0.0828104369308047	-0.0969210934637538	0.125797555996603	-0.084722515795836	0.0980647268699217	-0.412733354360804	0.0929319792434912	-0.156339040950464	0.632740280993115	-0.233658888533587	0.0121210239186057	0.104229194309791	0.0666560214202884	-0.110375294918451	-0.0029589301635071	0.0810603664981683	-0.069667712376878	0.282142159613457	-0.10600979327071	0.0185552602389086	-0.104260511343943	0.121842957782754	-0.0236497766296168	0.0996942499533835	-0.0475813122061085	0.133075820458316	-0.0503636096997669
f0_1	106.601	7.91472	-3.03030303030303	1.24065788304109	0.355456642283861	0.114825817924721	0.164011218070966	-0.20281640302012	0.0800433712591879	-0.108638985250637	0.222871069671857	0.0645191733907852	0.0371298515947625	0.0428307657967725	0.174197157084167	0.0328817424686611	0.205708274334219	-0.0622410913984369	0.239079949137972	-0.361507424984633	0.208993774989804	-0.153716781433334	0.440512614726355	-0.239782398734489	-0.0212796352367843	-0.155209089971847	0.216851085425441	-0.0849785943566781	-0.0652380962151185	0.0358889331274782	0.0199963342365185	0.0361538612842586	-0.200135342715818	0.175278412690909	0.0990837142154236	0.0492738282114967	-0.00370406079236184	-0.00141310746848961	-0.0765423332232781	-0.13753331091438	-0.0517548581801913
f0_2	50.8899	2.47399	-3.03030303030303	1.25333754544735	0.375885960936191	0.130738838169294	0.329806838121948	-0.241828573393657	0.0285523469665678	-0.0687027293094476	0.23582048465546	0.183215635531014	0.011128715359444	0.0232426989505854	0.206838754284693	0.146867729373246	0.196489018343457	-0.0537146421573321	0.411534541229309	-0.16406725716314	0.182368452438056	-0.125551802714364	0.0436111486003111	-0.222372914392474	-0.103747284988745	-0.294039592412474	0.20427185905237	-0.0828055302364623	-0.00182481294716119	-0.0369698015571592	0.0343326834700565	-0.165887645388699	-0.0762649084586608	0.103956538453472	0.200663242243661	-0.0965924783189955	-0.0252890480553087	-0.12538168239203	0.0820494506948733	-0.0887677044868738	0.0386374487762977
f0_3	38.1881	0.320325	-6.66666666666667	1.14544627047668	0.212196467095045	0.0980444142005706	0.368436765712891	-0.326172015480718	0.0519953504766438	-0.0632816981102893	0.297319351365877	0.220629886153462	-0.0587466478046889	0.0143986508438528	0.245079115597307	0.16669249237978	0.199236171146395	-0.0333408257641175	0.430128797034697	-0.0031362060434649	0.154021868747905	-0.150464456392138	-0.126789190018684	-0.177815177893163	-0.0862524850300225	-0.231039757440815	0.0973190978212182	-0.0625289595705612	0.0466761404250199	-0.0778480333372147	0.0286868648787693	-0.127284066786866	0.0474529643699995	-0.0194561541849304	0.0171118907136664	-0.04336184709807	-0.0117831216734776	-0.0535082299083123	0.123956474095663	0.115276737650994	0.0447118602815612
f0_4	33.5428	0.0494503	-10.3030303030303	1.09329904473842	0.119252122456314	0.0722217622079664	0.426338589933934	-0.371641616952805	0.0597206180196036	-0.0682595774624388	0.302706679444037	0.242724082913081	-0.111741225193024	-0.0112457438310902	0.228982182299228	0.178818170294645	0.177334874673129	0.00641454541883352	0.393627086265198	0.100833756045324	0.149250878690434	-0.149404554773531	-0.185337638322312	-0.133055074813727	-0.0750878275371386	-0.16283675675349	0.0112594525256631	-0.0301923658984692	0.0402117077022644	-0.103514350097345	0.0203334019348751	-0.0423010157842245	0.0960324136629045	-0.0855185695162268	-0.094204592076836	-0.0103411770139347	-0.0138106929733835	0.0234988605667656	0.0709268383146074	0.105722564076154	0.0350314163418607
f0_5	28.5114	0.00151909	-13.9393939393939	1.06487293658464	0.0682662972823805	0.0552435018155281	0.48861190465934	-0.392503566329213	0.0697389727459024	-0.0687247839655495	0.311916804464172	0.254719576002848	-0.141720305893785	-0.034425957815154	0.186638508341558	0.166108735953963	0.155476486186044	0.0254269837588308	0.33238152158141	0.146460605824461	0.161299391155696	-0.0926131655950123	-0.166178239698457	-0.0739016195158494	-0.0461079027136728	-0.0894800906443181	-0.0585706095171162	0.00338132154659372	0.0173114666923741	-0.121475811881316	0.0446731569090865	0.0505798197110125	0.0970743387648299	-0.108016026937903	-0.148424302125079	0.0300992170761524	-0.0165083121255796	0.0922165069945883	-0.000186924812446079	0.0258906288950644	0.0195124066670867
f0_6	31.1819	4.60212e-05	-20	1.03786739571733	0.0313391426895234	0.0335549055783027	0.552920187753716	-0.387882043804558	0.0819039430769548	-0.0312241846061638	0.338973057138428	0.269832651925418	-0.123707292594031	-0.0370570561875533	0.136248124721158	0.133024402513534	0.148808588536404	0.0134784964731244	0.260260980047005	0.165879762694722	0.185576177744215	0.00127636614284817	-0.106741556353139	-0.0241488106522132	-0.0060466796168975	-0.0517485182006138	-0.0892450292877768	0.0427035017504062	-0.00460591929680988	-0.117027745684251	0.102539905331259	0.106739540432642	0.0670536473125433	-0.093218533478343	-0.123592601896973	0.0486229760351682	-0.0136089383298227	0.125660482117987	-0.0490928234030284	-0.0536871310644521	6.39281331210612e-05
f0_7	28.0173	1.67717e-06	-20	1.02933900526541	0.0195672076424119	0.0273798647044989	0.608730379921716	-0.345008963901497	0.106158952539671	0.0107264086943141	0.368485806283199	0.277667868405346	-0.0745347223345021	-0.0183671826673135	0.0867162743422941	0.102846442199112	0.156771383014031	-0.0294439481493703	0.169098271687344	0.150492147549263	0.21002761891003	0.0816956240840444	-0.0523108863343387	0.0178145174606854	0.0285820395615006	-0.0194070238406347	-0.0921009558172945	0.0765580512461502	-0.0155193388420089	-0.0575106290893372	0.152401057850495	0.122105963238977	0.0296074454586	-0.0645021407310551	-0.0705901198579051	0.0422922777448598	0.00166640374494362	0.111358670015239	-0.0857913906081781	-0.0909966959578909	-0.0133602297609444
f0_8	22.6113	8.19665e-07	-20	1.02789152897454	0.0157103654291877	0.0262008421342157	0.645557865664067	-0.31358402996462	0.131870660918767	0.0344342217263218	0.38996997159901	0.271641392739821	-0.0313534378380195	-0.00475468653796019	0.0566631994440729	0.0957216048088663	0.165311145547684	-0.0738321388346158	0.0766134598866745	0.116138377053272	0.211740267491714	0.132025468820772	-0.0150075037450363	0.0522799364425437	0.0423740910422161	0.00593785214255022	-0.0853943014666054	0.0858630576162	-0.0157598664601691	0.01816190487399	0.153401287200007	0.0996679440501633	0.00303584258047002	-0.0247526276202191	-0.0227275521929495	0.0174449145100998	0.0175004474205745	0.063242890459367	-0.0979926971988562	-0.0874684154643654	-0.009952121851744
f0_9	21.6135	0	-20	1.02435306843761	0.0117726337037224	0.0232393569206136	0.65802707713057	-0.265052735662404	0.156785005887237	0.0611590815468755	0.40221583166586	0.257214765251764	0.0158962489536552	0.00888685762016397	0.0351832881442496	0.115062644207092	0.181020392509889	-0.102758464624275	-0.00927129968685968	0.0822854617459252	0.219043192091586	0.158254247675283	0.00965614809026423	0.0742767681107099	0.0484813172445329	0.0201235960638837	-0.073539119616557	0.0934289149144574	-0.0126508829490954	0.0948656429215273	0.126941209614352	0.064548351330978	-0.016409602544302	0.0103836600725728	0.00347183054531806	-0.0211981905475929	0.0207085176498961	0.00325298436563447	-0.0913706639156717	-0.0651251126059669	-0.00605413713564674
